,coddpto,departamento,codmunicipio,municipio,cultivo,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_tha,Precipitación mm,Humedad %,Temperatura°C
223,13,Bolívar,"13,549",pinillos,arroz secano manual,2016,300.0,150.0,225.0,1.5,2069.0,84.0,36.0
224,13,Bolívar,"13,549",pinillos,arroz secano manual,2016,350.0,200.0,400.0,2.0,2069.0,84.0,36.0
225,13,Bolívar,"13,549",pinillos,arroz secano mecanizado,2016,450.0,330.0,1155.0,3.5,2069.0,84.0,36.0
226,13,Bolívar,"13,549",pinillos,arroz secano mecanizado,2016,350.0,300.0,1050.0,3.5,2069.0,84.0,36.0
227,13,Bolívar,"13,549",pinillos,maiz tradicional,2016,1200.0,1000.0,2000.0,2.0,2069.0,84.0,36.0
228,13,Bolívar,"13,549",pinillos,maiz tradicional,2016,1350.0,1100.0,1650.0,1.5,2069.0,84.0,36.0
229,13,Bolívar,"13,580",regidor,arroz secano mecanizado,2016,263.0,263.0,526.0,2.0,1495.0,96.0,34.0
230,13,Bolívar,"13,580",regidor,maiz tradicional,2016,350.0,250.0,375.0,1.5,1495.0,96.0,34.0
231,13,Bolívar,"13,580",regidor,maiz tradicional,2016,500.0,450.0,675.0,1.5,1495.0,96.0,34.0
232,13,Bolívar,"13,580",regidor,palma de aceite,2016,6000.0,6000.0,27000.0,4.5,1495.0,96.0,34.0
233,13,Bolívar,"13,580",regidor,platano,2016,100.0,75.0,300.0,4.0,1495.0,96.0,34.0
234,13,Bolívar,"13,580",regidor,yuca,2016,400.0,360.0,3600.0,10.0,1495.0,96.0,34.0
235,13,Bolívar,"13,600",rio viejo,maiz tradicional,2016,400.0,350.0,875.0,2.5,211.0,97.0,34.0
236,13,Bolívar,"13,600",rio viejo,maiz tradicional,2016,800.0,750.0,1875.0,2.5,211.0,97.0,34.0
237,13,Bolívar,"13,600",rio viejo,palma de aceite,2016,2950.0,2950.0,23600.0,8.0,211.0,97.0,34.0
238,13,Bolívar,"13,600",rio viejo,patilla,2016,15.0,13.0,13.0,1.0,211.0,97.0,34.0
239,13,Bolívar,"13,600",rio viejo,patilla,2016,15.0,14.0,14.0,1.0,211.0,97.0,34.0
240,13,Bolívar,"13,600",rio viejo,yuca,2016,350.0,300.0,2100.0,7.0,211.0,97.0,34.0
241,13,Bolívar,"13,647",san cristobal,frijol,2016,29.0,27.0,27.0,1.0,116.0,97.0,36.0
242,13,Bolívar,"13,647",san cristobal,maiz tradicional,2016,350.0,280.0,420.0,1.5,116.0,97.0,36.0
243,13,Bolívar,"13,647",san cristobal,maiz tradicional,2016,350.0,70.0,105.0,1.5,116.0,97.0,36.0
244,13,Bolívar,"13,647",san cristobal,mango,2016,16.0,10.0,60.0,6.0,116.0,97.0,36.0
245,13,Bolívar,"13,647",san cristobal,yuca,2016,350.0,70.0,490.0,7.0,116.0,97.0,36.0
262,13,Bolívar,"13,654",san jacinto,aguacate,2016,510.0,300.0,4500.0,15.0,1872.95,95.0,35.0
263,13,Bolívar,"13,654",san jacinto,aji dulce,2016,5.0,5.0,20.0,4.0,1872.95,95.0,35.0
264,13,Bolívar,"13,654",san jacinto,aji tabasco,2016,90.0,90.0,540.0,6.0,1872.95,95.0,35.0
265,13,Bolívar,"13,654",san jacinto,aji tabasco,2016,15.0,15.0,60.0,4.0,1872.95,95.0,35.0
266,13,Bolívar,"13,654",san jacinto,ajonjoli,2016,20.0,20.0,20.0,1.0,1872.95,95.0,35.0
267,13,Bolívar,"13,654",san jacinto,ajonjoli,2016,60.0,60.0,60.0,1.0,1872.95,95.0,35.0
268,13,Bolívar,"13,654",san jacinto,arroz secano manual,2016,25.0,20.0,20.0,1.0,1872.95,95.0,35.0
269,13,Bolívar,"13,654",san jacinto,arroz secano manual,2016,100.0,100.0,100.0,1.0,1872.95,95.0,35.0
270,13,Bolívar,"13,654",san jacinto,cacao,2016,190.0,130.0,13.0,0.1,1872.95,95.0,35.0
271,13,Bolívar,"13,654",san jacinto,frijol,2016,20.0,20.0,10.0,0.5,1872.95,95.0,35.0
272,13,Bolívar,"13,654",san jacinto,frijol,2016,60.0,60.0,30.0,0.5,1872.95,95.0,35.0
273,13,Bolívar,"13,654",san jacinto,frijol,2016,25.0,25.0,13.0,0.5,1872.95,95.0,35.0
274,13,Bolívar,"13,654",san jacinto,maiz forrajero,2016,70.0,60.0,180.0,3.0,1872.95,95.0,35.0
275,13,Bolívar,"13,654",san jacinto,maiz forrajero,2016,90.0,80.0,80.0,1.0,1872.95,95.0,35.0
276,13,Bolívar,"13,654",san jacinto,maiz forrajero,2016,1600.0,1600.0,2400.0,1.5,1872.95,95.0,35.0
277,13,Bolívar,"13,654",san jacinto,maiz forrajero,2016,300.0,300.0,300.0,1.0,1872.95,95.0,35.0
278,13,Bolívar,"13,654",san jacinto,maiz tradicional,2016,600.0,500.0,500.0,1.0,1872.95,95.0,35.0
279,13,Bolívar,"13,654",san jacinto,maiz tradicional,2016,120.0,100.0,100.0,1.0,1872.95,95.0,35.0
280,13,Bolívar,"13,654",san jacinto,maiz tradicional,2016,300.0,300.0,900.0,3.0,1872.95,95.0,35.0
281,13,Bolívar,"13,654",san jacinto,maiz tradicional,2016,200.0,200.0,200.0,1.0,1872.95,95.0,35.0
282,13,Bolívar,"13,654",san jacinto,ñame,2016,1600.0,1500.0,18000.0,12.0,1872.95,95.0,35.0
283,13,Bolívar,"13,654",san jacinto,ñame,2016,800.0,800.0,8000.0,10.0,1872.95,95.0,35.0
284,13,Bolívar,"13,654",san jacinto,piña,2016,50.0,30.0,1500.0,50.0,1872.95,95.0,35.0
285,13,Bolívar,"13,654",san jacinto,tabaco negro,2016,30.0,30.0,30.0,1.0,1872.95,95.0,35.0
286,13,Bolívar,"13,654",san jacinto,yuca,2016,1200.0,1000.0,12000.0,12.0,1872.95,95.0,35.0
287,13,Bolívar,"13,654",san jacinto,yuca,2016,400.0,400.0,4000.0,10.0,1872.95,95.0,35.0
320,13,Bolívar,"13,670",san pablo,arroz riego,2016,600.0,600.0,1620.0,2.7,2697.8,99.0,34.0
321,13,Bolívar,"13,670",san pablo,arroz riego,2016,550.0,550.0,1375.0,2.5,2697.8,99.0,34.0
322,13,Bolívar,"13,670",san pablo,arroz secano mecanizado,2016,200.0,200.0,940.0,4.7,2697.8,99.0,34.0
323,13,Bolívar,"13,670",san pablo,arroz secano mecanizado,2016,180.0,180.0,846.0,4.7,2697.8,99.0,34.0
324,13,Bolívar,"13,670",san pablo,cacao,2016,350.0,350.0,123.0,0.35,2697.8,99.0,34.0
325,13,Bolívar,"13,670",san pablo,caucho,2016,370.0,170.0,340.0,2.0,2697.8,99.0,34.0
326,13,Bolívar,"13,670",san pablo,maiz tecnificado,2016,800.0,800.0,1200.0,1.5,2697.8,99.0,34.0
327,13,Bolívar,"13,670",san pablo,maiz tradicional,2016,850.0,850.0,1275.0,1.5,2697.8,99.0,34.0
328,13,Bolívar,"13,670",san pablo,palma de aceite,2016,11950.0,0.0,0.0,0.0,2697.8,99.0,34.0
329,13,Bolívar,"13,670",san pablo,patilla,2016,10.0,10.0,150.0,15.0,2697.8,99.0,34.0
330,13,Bolívar,"13,670",san pablo,patilla,2016,25.0,25.0,38.0,1.5,2697.8,99.0,34.0
331,13,Bolívar,"13,670",san pablo,platano,2016,950.0,950.0,11400.0,12.0,2697.8,99.0,34.0
332,13,Bolívar,"13,670",san pablo,yuca,2016,850.0,850.0,12750.0,15.0,2697.8,99.0,34.0
333,13,Bolívar,"13,673",santa catalina,aguacate,2016,5.0,1.0,6.0,6.0,230.0,100.0,31.0
334,13,Bolívar,"13,673",santa catalina,ahuyama,2016,8.0,8.0,80.0,10.0,230.0,100.0,31.0
335,13,Bolívar,"13,673",santa catalina,coco,2016,7.0,7.0,21.0,3.0,230.0,100.0,31.0
336,13,Bolívar,"13,673",santa catalina,frijol,2016,10.0,2.0,2.0,1.0,230.0,100.0,31.0
337,13,Bolívar,"13,673",santa catalina,frijol,2016,7.0,4.0,4.0,1.0,230.0,100.0,31.0
338,13,Bolívar,"13,673",santa catalina,guanabana,2016,15.0,12.0,120.0,10.0,230.0,100.0,31.0
339,13,Bolívar,"13,673",santa catalina,limon,2016,10.0,2.0,21.0,14.0,230.0,100.0,31.0
340,13,Bolívar,"13,673",santa catalina,maiz tradicional,2016,300.0,60.0,72.0,1.2,230.0,100.0,31.0
341,13,Bolívar,"13,673",santa catalina,maiz tradicional,2016,400.0,40.0,60.0,1.5,230.0,100.0,31.0
342,13,Bolívar,"13,673",santa catalina,mango,2016,253.0,113.0,2034.0,18.0,230.0,100.0,31.0
343,13,Bolívar,"13,673",santa catalina,melon,2016,12.0,3.0,75.0,25.0,230.0,100.0,31.0
344,13,Bolívar,"13,673",santa catalina,melon,2016,17.0,3.0,75.0,25.0,230.0,100.0,31.0
345,13,Bolívar,"13,673",santa catalina,millo,2016,10.0,2.0,3.0,1.5,230.0,100.0,31.0
346,13,Bolívar,"13,673",santa catalina,ñame espino,2016,20.0,8.0,72.0,9.0,230.0,100.0,31.0
347,13,Bolívar,"13,673",santa catalina,palma de aceite,2016,120.0,0.0,0.0,0.0,230.0,100.0,31.0
348,13,Bolívar,"13,673",santa catalina,piña,2016,3.0,3.0,60.0,20.0,230.0,100.0,31.0
349,13,Bolívar,"13,673",santa catalina,platano,2016,5.0,5.0,50.0,10.0,230.0,100.0,31.0
350,13,Bolívar,"13,673",santa catalina,yuca,2016,150.0,30.0,285.0,9.5,230.0,100.0,31.0
351,13,Bolívar,"13,683",santa rosa,berenjena,2016,30.0,15.0,90.0,6.0,248.0,100.0,32.0
352,13,Bolívar,"13,683",santa rosa,berenjena,2016,10.0,2.0,14.0,7.0,248.0,100.0,32.0
353,13,Bolívar,"13,683",santa rosa,guayaba,2016,6.0,2.0,4.0,2.0,248.0,100.0,32.0
354,13,Bolívar,"13,683",santa rosa,limon,2016,20.0,15.0,90.0,6.0,248.0,100.0,32.0
355,13,Bolívar,"13,683",santa rosa,maiz tradicional,2016,280.0,80.0,80.0,1.0,248.0,100.0,32.0
356,13,Bolívar,"13,683",santa rosa,maiz tradicional,2016,100.0,40.0,40.0,1.0,248.0,100.0,32.0
357,13,Bolívar,"13,683",santa rosa,mango,2016,110.0,100.0,1400.0,14.0,248.0,100.0,32.0
358,13,Bolívar,"13,683",santa rosa,melon,2016,10.0,1.0,5.0,5.0,248.0,100.0,32.0
359,13,Bolívar,"13,683",santa rosa,melon,2016,20.0,10.0,80.0,8.0,248.0,100.0,32.0
360,13,Bolívar,"13,683",santa rosa,platano,2016,22.0,15.0,75.0,5.0,248.0,100.0,32.0
361,13,Bolívar,"13,683",santa rosa,yuca,2016,240.0,120.0,960.0,8.0,248.0,100.0,32.0
362,13,Bolívar,"13,688",santa rosa del sur,aguacate,2016,123.0,43.0,344.0,8.0,2051.55,97.0,29.0
363,13,Bolívar,"13,688",santa rosa del sur,cacao,2016,3490.0,3180.0,1908.0,0.6,2051.55,97.0,29.0
364,13,Bolívar,"13,688",santa rosa del sur,cafe,2016,1600.0,1350.0,945.0,0.7,2051.55,97.0,29.0
365,13,Bolívar,"13,688",santa rosa del sur,caña,2016,585.0,565.0,4520.0,8.0,2051.55,97.0,29.0
366,13,Bolívar,"13,688",santa rosa del sur,frijol,2016,150.0,140.0,84.0,0.6,2051.55,97.0,29.0
367,13,Bolívar,"13,688",santa rosa del sur,frijol,2016,120.0,100.0,70.0,0.7,2051.55,97.0,29.0
368,13,Bolívar,"13,688",santa rosa del sur,maiz tecnificado,2016,700.0,500.0,1000.0,2.0,2051.55,97.0,29.0
369,13,Bolívar,"13,688",santa rosa del sur,maiz tradicional,2016,1000.0,800.0,1600.0,2.0,2051.55,97.0,29.0
370,13,Bolívar,"13,688",santa rosa del sur,pitahaya,2016,25.0,25.0,75.0,3.0,2051.55,97.0,29.0
371,13,Bolívar,"13,688",santa rosa del sur,platano,2016,810.0,710.0,4615.0,6.5,2051.55,97.0,29.0
372,13,Bolívar,"13,688",santa rosa del sur,yuca,2016,1000.0,750.0,6000.0,8.0,2051.55,97.0,29.0
373,13,Bolívar,"13,744",simiti,arroz secano manual,2016,480.0,400.0,1200.0,3.0,1700.0,99.0,32.0
374,13,Bolívar,"13,744",simiti,arroz secano manual,2016,380.0,300.0,900.0,3.0,1700.0,99.0,32.0
375,13,Bolívar,"13,744",simiti,cacao,2016,1005.0,655.0,262.0,0.4,1700.0,99.0,32.0
376,13,Bolívar,"13,744",simiti,caucho,2016,220.0,0.0,0.0,0.0,1700.0,99.0,32.0
377,13,Bolívar,"13,744",simiti,frijol,2016,100.0,70.0,49.0,0.7,1700.0,99.0,32.0
378,13,Bolívar,"13,744",simiti,frijol,2016,180.0,130.0,65.0,0.5,1700.0,99.0,32.0
379,13,Bolívar,"13,744",simiti,maiz tradicional,2016,1800.0,1500.0,2700.0,1.8,1700.0,99.0,32.0
380,13,Bolívar,"13,744",simiti,maiz tradicional,2016,1800.0,1000.0,2000.0,2.0,1700.0,99.0,32.0
381,13,Bolívar,"13,744",simiti,palma de aceite,2016,6100.0,5100.0,25500.0,5.0,1700.0,99.0,32.0
382,13,Bolívar,"13,744",simiti,yuca,2016,580.0,500.0,3500.0,7.0,1700.0,99.0,32.0
383,13,Bolívar,"13,760",soplaviento,frijol,2016,10.0,2.0,2.0,1.0,117.0,100.0,34.0
384,13,Bolívar,"13,760",soplaviento,frijol,2016,10.0,5.0,5.0,1.0,117.0,100.0,34.0
385,13,Bolívar,"13,760",soplaviento,guayaba,2016,3.0,3.0,30.0,10.0,117.0,100.0,34.0
386,13,Bolívar,"13,760",soplaviento,maiz tecnificado,2016,200.0,20.0,20.0,1.0,117.0,100.0,34.0
387,13,Bolívar,"13,760",soplaviento,maiz tecnificado,2016,200.0,60.0,60.0,1.0,117.0,100.0,34.0
388,13,Bolívar,"13,760",soplaviento,mango,2016,19.0,15.0,120.0,8.0,117.0,100.0,34.0
389,13,Bolívar,"13,760",soplaviento,platano,2016,10.0,0.0,0.0,0.0,117.0,100.0,34.0
390,13,Bolívar,"13,760",soplaviento,yuca,2016,250.0,75.0,600.0,8.0,117.0,100.0,34.0
408,13,Bolívar,"13,810",tiquisio,arroz secano manual,2016,300.0,250.0,375.0,1.5,137.0,97.0,35.0
409,13,Bolívar,"13,810",tiquisio,arroz secano manual,2016,200.0,180.0,360.0,2.0,137.0,97.0,35.0
410,13,Bolívar,"13,810",tiquisio,arroz secano mecanizado,2016,350.0,200.0,600.0,3.0,137.0,97.0,35.0
411,13,Bolívar,"13,810",tiquisio,arroz secano mecanizado,2016,200.0,150.0,525.0,3.5,137.0,97.0,35.0
412,13,Bolívar,"13,810",tiquisio,cacao,2016,87.0,80.0,40.0,0.5,137.0,97.0,35.0
413,13,Bolívar,"13,810",tiquisio,caña,2016,45.0,40.0,200.0,5.0,137.0,97.0,35.0
414,13,Bolívar,"13,810",tiquisio,maiz tradicional,2016,400.0,350.0,700.0,2.0,137.0,97.0,35.0
415,13,Bolívar,"13,810",tiquisio,maiz tradicional,2016,250.0,200.0,400.0,2.0,137.0,97.0,35.0
416,13,Bolívar,"13,810",tiquisio,ñame,2016,100.0,80.0,720.0,9.0,137.0,97.0,35.0
417,13,Bolívar,"13,810",tiquisio,platano,2016,157.0,157.0,628.0,4.0,137.0,97.0,35.0
418,13,Bolívar,"13,810",tiquisio,yuca,2016,400.0,300.0,2700.0,9.0,137.0,97.0,35.0
419,13,Bolívar,"13,836",turbaco,caña,2016,30.0,30.0,390.0,13.0,1054.2,100.0,31.0
420,13,Bolívar,"13,836",turbaco,guanabana,2016,9.0,9.0,117.0,13.0,1054.2,100.0,31.0
421,13,Bolívar,"13,836",turbaco,jatropha curcas,2016,48.0,0.0,0.0,0.0,1054.2,100.0,31.0
422,13,Bolívar,"13,836",turbaco,maiz tradicional,2016,400.0,80.0,104.0,1.3,1054.2,100.0,31.0
423,13,Bolívar,"13,836",turbaco,maiz tradicional,2016,400.0,120.0,180.0,1.5,1054.2,100.0,31.0
424,13,Bolívar,"13,836",turbaco,mango,2016,40.0,40.0,400.0,10.0,1054.2,100.0,31.0
425,13,Bolívar,"13,836",turbaco,naranja,2016,20.0,20.0,260.0,13.0,1054.2,100.0,31.0
426,13,Bolívar,"13,836",turbaco,piña,2016,3.0,3.0,60.0,20.0,1054.2,100.0,31.0
427,13,Bolívar,"13,836",turbaco,yuca,2016,600.0,500.0,4000.0,8.0,1054.2,100.0,31.0
428,13,Bolívar,"13,838",turbana,limon,2016,18.0,13.0,130.0,10.0,142.0,100.0,31.0
429,13,Bolívar,"13,838",turbana,limon,2016,4.0,2.0,16.0,8.0,142.0,100.0,31.0
430,13,Bolívar,"13,838",turbana,maiz tecnificado,2016,100.0,15.0,30.0,2.0,142.0,100.0,31.0
431,13,Bolívar,"13,838",turbana,maiz tecnificado,2016,70.0,50.0,100.0,2.0,142.0,100.0,31.0
432,13,Bolívar,"13,838",turbana,maiz tradicional,2016,140.0,25.0,25.0,1.0,142.0,100.0,31.0
433,13,Bolívar,"13,838",turbana,maiz tradicional,2016,120.0,80.0,80.0,1.0,142.0,100.0,31.0
434,13,Bolívar,"13,838",turbana,mango,2016,96.0,58.0,348.0,6.0,142.0,100.0,31.0
435,13,Bolívar,"13,838",turbana,mango,2016,82.0,69.0,276.0,4.0,142.0,100.0,31.0
436,13,Bolívar,"13,838",turbana,millo,2016,60.0,5.0,10.0,2.0,142.0,100.0,31.0
437,13,Bolívar,"13,838",turbana,millo,2016,70.0,0.0,0.0,0.0,142.0,100.0,31.0
438,13,Bolívar,"13,838",turbana,nispero,2016,14.0,14.0,70.0,5.0,142.0,100.0,31.0
439,13,Bolívar,"13,838",turbana,yuca,2016,180.0,150.0,1350.0,9.0,142.0,100.0,31.0
440,13,Bolívar,"13,838",turbana,yuca,2016,400.0,350.0,2450.0,7.0,142.0,100.0,31.0
441,13,Bolívar,"13,873",villanueva,caña,2016,21.0,19.0,342.0,18.0,194.0,75.0,34.0
442,13,Bolívar,"13,873",villanueva,frijol,2016,90.0,70.0,84.0,1.2,194.0,75.0,34.0
443,13,Bolívar,"13,873",villanueva,guayaba,2016,4.0,3.0,36.0,12.0,194.0,75.0,34.0
444,13,Bolívar,"13,873",villanueva,maiz tradicional,2016,2300.0,1800.0,2160.0,1.2,194.0,75.0,34.0
445,13,Bolívar,"13,873",villanueva,maiz tradicional,2016,750.0,700.0,840.0,1.2,194.0,75.0,34.0
446,13,Bolívar,"13,873",villanueva,mango,2016,381.0,377.0,6786.0,18.0,194.0,75.0,34.0
447,13,Bolívar,"13,873",villanueva,ñame diamante,2016,600.0,500.0,7000.0,14.0,194.0,75.0,34.0
448,13,Bolívar,"13,873",villanueva,ñame espino,2016,600.0,550.0,7700.0,14.0,194.0,75.0,34.0
449,13,Bolívar,"13,873",villanueva,piña,2016,2.0,2.0,60.0,30.0,194.0,75.0,34.0
450,13,Bolívar,"13,873",villanueva,platano,2016,101.0,96.0,1056.0,11.0,194.0,75.0,34.0
451,13,Bolívar,"13,873",villanueva,yuca,2016,2000.0,1500.0,19500.0,13.0,194.0,75.0,34.0
452,13,Bolívar,"13,894",zambrano,ajonjoli,2016,160.0,160.0,160.0,1.0,1106.2,92.0,36.0
453,13,Bolívar,"13,894",zambrano,frijol,2016,150.0,150.0,150.0,1.0,1106.2,92.0,36.0
454,13,Bolívar,"13,894",zambrano,frijol,2016,150.0,150.0,150.0,1.0,1106.2,92.0,36.0
455,13,Bolívar,"13,894",zambrano,frijol,2016,180.0,160.0,160.0,1.0,1106.2,92.0,36.0
456,13,Bolívar,"13,894",zambrano,maiz tradicional,2016,320.0,320.0,320.0,1.0,1106.2,92.0,36.0
457,13,Bolívar,"13,894",zambrano,maiz tradicional,2016,140.0,140.0,140.0,1.0,1106.2,92.0,36.0
458,13,Bolívar,"13,894",zambrano,maiz tradicional,2016,320.0,320.0,320.0,1.0,1106.2,92.0,36.0
459,13,Bolívar,"13,894",zambrano,maiz tradicional,2016,180.0,180.0,180.0,1.0,1106.2,92.0,36.0
460,13,Bolívar,"13,894",zambrano,palma de aceite,2016,550.0,0.0,0.0,0.0,1106.2,92.0,36.0
461,13,Bolívar,"13,894",zambrano,yuca,2016,2800.0,2500.0,20000.0,8.0,1106.2,92.0,36.0
462,13,Bolívar,"13,006",achi,ahuyama,2017,20.0,20.0,320.0,16.0,4671.2,90.0,30.0
463,13,Bolívar,"13,006",achi,ahuyama,2017,50.0,48.0,576.0,12.0,4671.2,90.0,30.0
464,13,Bolívar,"13,006",achi,arroz riego,2017,900.0,890.0,4.0,5.0,4671.2,90.0,30.0
465,13,Bolívar,"13,006",achi,arroz riego,2017,600.0,520.0,2.0,5.0,4671.2,90.0,30.0
466,13,Bolívar,"13,006",achi,arroz secano manual,2017,1.0,1.0,3.0,2.0,4671.2,90.0,30.0
467,13,Bolívar,"13,006",achi,arroz secano manual,2017,1.0,1.0,2.0,2.0,4671.2,90.0,30.0
468,13,Bolívar,"13,006",achi,arroz secano mecanizado,2017,7.0,6.0,25.0,4.0,4671.2,90.0,30.0
469,13,Bolívar,"13,006",achi,arroz secano mecanizado,2017,4.0,4.0,15.0,4.0,4671.2,90.0,30.0
470,13,Bolívar,"13,006",achi,maiz tradicional,2017,3.0,2.0,5.0,2.0,4671.2,90.0,30.0
471,13,Bolívar,"13,006",achi,maiz tradicional,2017,3.0,2.0,5.0,2.0,4671.2,90.0,30.0
472,13,Bolívar,"13,006",achi,patilla,2017,40.0,40.0,600.0,15.0,4671.2,90.0,30.0
473,13,Bolívar,"13,006",achi,patilla,2017,50.0,50.0,700.0,14.0,4671.2,90.0,30.0
474,13,Bolívar,"13,006",achi,yuca,2017,300.0,200.0,2.0,10.0,4671.2,90.0,30.0
475,13,Bolívar,"13,006",achi,aguacate,2017,80.0,80.0,1.0,15.0,4671.2,90.0,30.0
476,13,Bolívar,"13,006",achi,cacao,2017,150.0,20.0,12.0,1.0,4671.2,90.0,30.0
477,13,Bolívar,"13,006",achi,caña,2017,30.0,20.0,160.0,8.0,4671.2,90.0,30.0
478,13,Bolívar,"13,006",achi,platano,2017,400.0,200.0,1.0,5.0,4671.2,90.0,30.0
479,13,Bolívar,"13,006",achi,zapote,2017,50.0,50.0,600.0,12.0,4671.2,90.0,30.0
480,13,Bolívar,"13,030",altos del rosario,arroz secano manual,2017,150.0,60.0,90.0,2.0,483.0,83.0,31.0
481,13,Bolívar,"13,030",altos del rosario,arroz secano manual,2017,160.0,150.0,225.0,2.0,483.0,83.0,31.0
482,13,Bolívar,"13,030",altos del rosario,maiz tradicional,2017,120.0,48.0,72.0,2.0,483.0,83.0,31.0
483,13,Bolívar,"13,030",altos del rosario,maiz tradicional,2017,120.0,80.0,120.0,2.0,483.0,83.0,31.0
484,13,Bolívar,"13,030",altos del rosario,yuca,2017,80.0,40.0,400.0,10.0,483.0,83.0,31.0
485,13,Bolívar,"13,030",altos del rosario,platano,2017,100.0,100.0,550.0,6.0,483.0,83.0,31.0
486,13,Bolívar,"13,042",arenal,arroz secano manual,2017,25.0,20.0,30.0,2.0,1731.2,97.0,29.0
487,13,Bolívar,"13,042",arenal,arroz secano manual,2017,25.0,10.0,15.0,2.0,1731.2,97.0,29.0
488,13,Bolívar,"13,042",arenal,maiz tradicional,2017,600.0,600.0,900.0,2.0,1731.2,97.0,29.0
489,13,Bolívar,"13,042",arenal,maiz tradicional,2017,400.0,150.0,225.0,2.0,1731.2,97.0,29.0
490,13,Bolívar,"13,042",arenal,yuca,2017,30.0,30.0,300.0,10.0,1731.2,97.0,29.0
491,13,Bolívar,"13,042",arenal,cacao,2017,60.0,60.0,90.0,2.0,1731.2,97.0,29.0
492,13,Bolívar,"13,042",arenal,platano,2017,300.0,300.0,1.0,4.0,1731.2,97.0,29.0
493,13,Bolívar,"13,052",arjona,maiz tradicional,2017,560.0,170.0,204.0,1.0,1568.5666666666666,83.15477129337539,27.73367323290846
494,13,Bolívar,"13,052",arjona,maiz tradicional,2017,140.0,98.0,98.0,1.0,1568.5666666666666,83.15477129337539,27.73367323290846
495,13,Bolívar,"13,052",arjona,maiz tradicional,2017,1.0,1.0,1.0,1.0,1568.5666666666666,83.15477129337539,27.73367323290846
496,13,Bolívar,"13,052",arjona,maiz tradicional,2017,1.0,800.0,800.0,1.0,1568.5666666666666,83.15477129337539,27.73367323290846
497,13,Bolívar,"13,052",arjona,yuca,2017,400.0,390.0,4.0,10.0,1568.5666666666666,83.15477129337539,27.73367323290846
498,13,Bolívar,"13,052",arjona,yuca,2017,50.0,45.0,360.0,8.0,1568.5666666666666,83.15477129337539,27.73367323290846
499,13,Bolívar,"13,052",arjona,mango,2017,30.0,30.0,600.0,20.0,1568.5666666666666,83.15477129337539,27.73367323290846
500,13,Bolívar,"13,052",arjona,palma de aceite,2017,399.0,324.0,3.0,10.0,1568.5666666666666,83.15477129337539,27.73367323290846
501,13,Bolívar,"13,052",arjona,piña,2017,9.0,4.0,120.0,30.0,1568.5666666666666,83.15477129337539,27.73367323290846
502,13,Bolívar,"13,052",arjona,platano,2017,200.0,80.0,2.0,22.0,1568.5666666666666,83.15477129337539,27.73367323290846
503,13,Bolívar,"13,062",arroyohondo,maiz tradicional,2017,340.0,320.0,320.0,1.0,109.0,98.0,29.0
504,13,Bolívar,"13,062",arroyohondo,maiz tradicional,2017,185.0,175.0,175.0,1.0,109.0,98.0,29.0
505,13,Bolívar,"13,062",arroyohondo,maiz tradicional,2017,275.0,220.0,220.0,1.0,109.0,98.0,29.0
506,13,Bolívar,"13,062",arroyohondo,maiz tradicional,2017,165.0,130.0,130.0,1.0,109.0,98.0,29.0
507,13,Bolívar,"13,062",arroyohondo,ñame,2017,65.0,58.0,580.0,10.0,109.0,98.0,29.0
508,13,Bolívar,"13,062",arroyohondo,yuca,2017,340.0,340.0,2.0,6.0,109.0,98.0,29.0
509,13,Bolívar,"13,074",barranco de loba,maiz tradicional,2017,400.0,350.0,385.0,1.0,2515.75,79.5,31.0
510,13,Bolívar,"13,074",barranco de loba,maiz tradicional,2017,350.0,130.0,351.0,3.0,2515.75,79.5,31.0
511,13,Bolívar,"13,074",barranco de loba,yuca,2017,380.0,350.0,3.0,8.0,2515.75,79.5,31.0
512,13,Bolívar,"13,074",barranco de loba,aguacate,2017,15.0,15.0,150.0,10.0,2515.75,79.5,31.0
513,13,Bolívar,"13,074",barranco de loba,cacao,2017,46.0,46.0,46.0,1.0,2515.75,79.5,31.0
514,13,Bolívar,"13,074",barranco de loba,mango,2017,15.0,15.0,195.0,13.0,2515.75,79.5,31.0
515,13,Bolívar,"13,074",barranco de loba,platano,2017,29.0,29.0,116.0,4.0,2515.75,79.5,31.0
516,13,Bolívar,"13,140",calamar,maiz tradicional,2017,400.0,380.0,380.0,1.0,106.0,97.0,31.0
517,13,Bolívar,"13,140",calamar,aji,2017,5.0,5.0,30.0,6.0,106.0,97.0,31.0
518,13,Bolívar,"13,140",calamar,ñame,2017,20.0,18.0,126.0,7.0,106.0,97.0,31.0
519,13,Bolívar,"13,140",calamar,yuca,2017,600.0,540.0,4.0,7.0,106.0,97.0,31.0
520,13,Bolívar,"13,140",calamar,guayaba,2017,5.0,5.0,30.0,6.0,106.0,97.0,31.0
521,13,Bolívar,"13,140",calamar,mango,2017,32.0,22.0,484.0,22.0,106.0,97.0,31.0
522,13,Bolívar,"13,140",calamar,platano,2017,5.0,5.0,30.0,6.0,106.0,97.0,31.0
523,13,Bolívar,"13,160",cantagallo,maiz tradicional,2017,400.0,350.0,700.0,2.0,198.0,100.0,28.0
524,13,Bolívar,"13,160",cantagallo,maiz tradicional,2017,350.0,350.0,543.0,2.0,198.0,100.0,28.0
525,13,Bolívar,"13,160",cantagallo,yuca,2017,650.0,600.0,6.0,10.0,198.0,100.0,28.0
